File Path, Class ID, Shape ID, Color ID, Symbol ID
datasets/train2/dataset_150/images/34/images/00034_00011_00014.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00002_00016.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00002_00017.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00002_00014.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00022.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00004_00009.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00025.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00010_00029.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00005_00001.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00028.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00010_00018.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00003_00015.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00012_00019.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00009_00016.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00006_00011.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00001.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00013_00017.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00005_00021.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00000_00020.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00021.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00010_00010.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00005_00008.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00003_00024.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00007_00020.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00007_00014.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00003_00019.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00010_00019.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00000_00026.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00004_00023.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00007_00001.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00009_00002.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00011_00006.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00000.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00012_00006.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00012_00011.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00014.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00000_00029.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00001_00012.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00011_00003.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00011_00023.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00000_00017.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00002_00001.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00004_00004.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00007_00004.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00012_00014.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00000_00024.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00010_00017.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00009_00012.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00000_00016.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00006_00014.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00005_00026.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00011_00024.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00005_00017.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00010_00023.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00004_00027.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00012_00021.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00006_00010.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00013_00010.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00007_00017.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00006_00007.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00018.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00004_00011.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00006_00005.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00016.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00005_00005.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00013.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00010_00003.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00011_00015.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00002_00010.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00006_00003.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00013_00001.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00011_00027.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00004_00003.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00012_00022.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00000_00013.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00005_00019.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00011_00028.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00009_00019.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00009_00003.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00010_00027.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00012.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00007_00007.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00011_00009.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00013_00021.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00002_00009.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00007_00003.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00009_00027.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00001_00014.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00008_00019.png,34,1,1,12
datasets/train2/dataset_150/images/34/images/00034_00009_00017.png,34,1,1,12
datasets/train2/dataset_150/images/33/images/00033_00003_00021.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00002_00023.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00009_00027.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00001_00015.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00005_00025.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00022_00009.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00007_00009.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00004_00009.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00011.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00004_00025.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00021_00023.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00007.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00009.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00002_00028.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00001_00013.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00012_00012.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00019_00020.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00020_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00011_00005.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00016_00017.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00014_00021.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00015_00025.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00010_00003.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00000.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00018_00011.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00010_00004.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00004_00011.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00005_00019.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00006_00004.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00008_00014.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00018_00013.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00004_00002.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00004_00005.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00004_00000.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00014_00006.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00005_00017.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00014_00016.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00017_00013.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00006_00019.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00014_00024.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00017_00004.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00004_00026.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00021_00007.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00015_00001.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00008_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00005.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00022_00017.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00007_00014.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00012.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00014_00000.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00017_00000.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00006_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00005_00005.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00012_00011.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00011_00013.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00004_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00017_00007.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00026.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00006_00003.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00010_00019.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00014_00027.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00018_00003.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00001.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00020_00002.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00020_00023.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00018.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00001_00028.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00017_00021.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00018_00016.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00008.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00002_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00005_00016.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00010_00022.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00020_00024.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00018.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00017_00002.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00015_00000.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00007.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00009_00007.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00007_00019.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00018_00018.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00007_00003.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00017_00009.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00006_00018.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00021_00010.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00008_00017.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00022_00016.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00011_00022.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00008_00007.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00023.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00005_00022.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00008_00000.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00021.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00006_00026.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00015.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00016_00009.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00018_00014.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00003_00020.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00007_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00022_00000.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00019_00007.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00005_00011.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00021_00011.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00000_00004.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00007_00011.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00019_00010.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00015_00004.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00014_00028.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00017_00010.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00010.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00011_00001.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00018_00006.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00022_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00003_00014.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00010_00020.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00016_00008.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00002_00022.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00013_00029.png,33,1,1,13
datasets/train2/dataset_150/images/33/images/00033_00015_00003.png,33,1,1,13
datasets/train2/dataset_150/images/20/images/00020_00001_00020.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00005.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00015.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00024.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00003.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00023.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00016.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00010.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00014.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00016.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00016.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00029.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00005.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00007.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00022.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00022.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00010_00019.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00005.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00002.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00008_00014.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00003.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00008_00003.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00016.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00002.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00023.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00020.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00011.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00001.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00005.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00008.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00024.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00024.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00006.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00021.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00028.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00000.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00000.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00006.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00009.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00004.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00008_00020.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00017.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00007.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00014.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00011.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00028.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00028.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00021.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00015.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00026.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00008_00018.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00012.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00022.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00019.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00016.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00018.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00008_00027.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00017.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00004.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00024.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00005.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00017.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00024.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00010_00023.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00000.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00011.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00019.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00003.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00012.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00010_00000.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00013.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00011.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00027.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00029.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00001.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00016.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00008_00019.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00013.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00008.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00012.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00024.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00010_00002.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00013.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00000.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00007.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00008.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00009.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00027.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00018.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00007.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00022.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00002.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00006.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00016.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00010.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00007.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00008_00007.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00026.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00015.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00000.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00018.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00010_00012.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00002_00024.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00010.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00000_00005.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00003_00017.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00010_00014.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00023.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00011.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00002.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00006.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00005_00001.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00009_00021.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00011_00029.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00014.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00004_00026.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00008_00004.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00001_00004.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00006_00025.png,20,0,0,13
datasets/train2/dataset_150/images/20/images/00020_00007_00022.png,20,0,0,13
datasets/train2/dataset_150/images/9/images/00009_00006_00003.png,9,1,0,7
datasets/train2/dataset_150/images/9/images/00009_00004_00001.png,9,1,0,7
datasets/train2/dataset_150/images/9/images/00009_00019_00002.png,9,1,0,7
datasets/train2/dataset_150/images/9/images/00009_00003_00007.png,9,1,0,7
datasets/train2/dataset_150/images/9/images/00009_00011_00018.png,9,1,0,7
datasets/train2/dataset_150/images/9/images/00009_00047_00029.png,9,1,0,7
datasets/train2/dataset_150/images/9/images/00009_00013_00029.png,9,1,0,7
